Round,Turn,Entity,Bob cash,Pete cash,Ollie cash,Mal cash,Cal cash,Phil cash,Bob net,Pete net,Ollie net,Mal net,Cal net,Phil net,Baltimore & Ohio cash,Boston & Maine cash,Chesapeake & Ohio cash,Illinois Central cash,Erie cash,New York Central cash,Nickel Plate cash,New York New Haven & Hartford cash,Pennsylvania cash,Wabash cash,Baltimore & Ohio np,Boston & Maine np,Chesapeake & Ohio np,Illinois Central np,Erie np,New York Central np,Nickel Plate np,New York New Haven & Hartford np,Pennsylvania np,Wabash np,Baltimore & Ohio val,Boston & Maine val,Chesapeake & Ohio val,Illinois Central val,Erie val,New York Central val,Nickel Plate val,New York New Haven & Hartford val,Pennsylvania val,Wabash val,Baltimore & Ohio pps,Boston & Maine pps,Chesapeake & Ohio pps,Illinois Central pps,Erie pps,New York Central pps,Nickel Plate pps,New York New Haven & Hartford pps,Pennsylvania pps,Wabash pps,Baltimore & Ohio sh,Boston & Maine sh,Chesapeake & Ohio sh,Illinois Central sh,Erie sh,New York Central sh,Nickel Plate sh,New York New Haven & Hartford sh,Pennsylvania sh,Wabash sh,Baltimore & Ohio or,Boston & Maine or,Chesapeake & Ohio or,Illinois Central or,Erie or,New York Central or,Nickel Plate or,New York New Haven & Hartford or,Pennsylvania or,Wabash or,Train 
1,3,Phil,474,470,41,52,20,320,1204,1270,1027,958,1128,1376,5,225,71,666,380,0,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,34,82,60,100,82,-10,-16,0,0,0,0,0,0,-10,0,0,0,0,1,0,10,0,6,0,0,0,9,6,0,0,0,0,0,2,0,19
1,4,Pete,474,270,41,52,20,320,1204,1270,1027,958,1128,1376,5,225,71,666,380,0,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,34,82,60,100,82,-10,-16,0,0,0,0,0,0,-10,0,0,0,0,1,0,10,0,6,0,0,0,9,6,0,0,0,0,0,0,0,19
1,5,Bob,0,270,41,52,20,320,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,2,0,1,0,19
1,0,Cal,0,270,41,52,20,320,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,2,0,1,0,19
1,1,Mal,0,270,41,52,20,320,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,2,0,1,0,19
1,2,Ollie,0,270,41,52,20,320,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,2,0,1,0,19
1,3,Phil,0,270,41,52,20,172,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,0,0,1,0,19
1,4,Pete,0,179,41,52,20,172,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,0,0,0,0,19
1,5,Bob,0,179,41,52,20,172,1204,1189,1027,958,1128,1312,5,225,71,666,380,738,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,66,74,91,82,74,60,91,82,-10,-16,0,0,0,0,-8,0,-19,0,0,0,0,1,0,1,0,6,0,0,0,9,6,0,0,0,0,0,0,0,19
1,0,Cal,0,179,41,52,136,172,1198,1189,1027,958,1128,1312,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,60,74,91,82,74,60,91,82,-10,-16,-6,0,0,0,-8,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,9,0,0,0,0,0,0,0,19
1,1,Mal,0,179,41,52,136,172,1198,1189,1027,958,1128,1312,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,60,74,91,82,74,60,91,82,-10,-16,-6,0,0,0,-8,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,9,0,0,0,0,0,0,0,19
1,2,Ollie,0,179,41,52,136,172,1198,1189,1027,958,1128,1312,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,60,74,91,82,74,60,91,82,-10,-16,-6,0,0,0,-8,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,9,0,0,0,0,0,0,0,19
1,3,Phil,0,179,41,52,136,298,1198,1189,1027,958,1128,1304,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,60,74,91,82,66,60,91,82,-10,-16,-6,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,9,0,0,0,19
1,4,Pete,0,179,41,52,136,298,1198,1189,1027,958,1128,1304,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,60,74,91,82,66,60,91,82,-10,-16,-6,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,9,0,0,0,19
1,5,Bob,60,179,41,52,136,298,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,1,0,0,0,9,0,0,0,19
1,0,Cal,60,179,41,52,4,298,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,1,0,0,0,7,0,0,0,19
1,1,Mal,60,179,41,52,4,298,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,1,0,0,0,7,0,0,0,19
1,2,Ollie,60,179,41,52,4,298,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,1,0,0,0,7,0,0,0,19
1,3,Phil,60,179,41,52,4,243,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,7,0,0,0,19
1,4,Pete,60,47,41,52,4,243,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,5,0,0,0,19
1,5,Bob,60,47,41,52,4,243,1198,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,82,66,60,91,82,-10,-16,-11,0,0,0,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,5,0,0,0,19
1,0,Cal,60,47,41,52,20,243,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,1,4,0,0,0,19
1,1,Mal,60,47,41,52,20,243,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,1,4,0,0,0,19
1,2,Ollie,60,47,41,52,20,243,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,1,4,0,0,0,19
1,3,Phil,60,47,41,52,20,169,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,4,0,0,0,19
1,4,Pete,60,47,41,52,20,169,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,4,0,0,0,19
1,5,Bob,60,47,41,52,20,169,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,330,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,0,6,0,0,0,9,0,0,0,0,4,0,0,0,19
1,0,Cal,60,47,41,52,20,169,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,66,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,1,Mal,60,47,41,52,20,169,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,66,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,2,Ollie,60,47,41,52,20,169,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,66,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,4,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,3,Phil,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,66,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,4,6,0,0,0,9,0,0,0,0,1,0,0,0,19
1,4,Pete,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,66,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,4,6,0,0,0,9,0,0,0,0,1,0,0,0,19
1,5,Bob,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,66,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,4,6,0,0,0,9,0,0,0,0,1,0,0,0,19
1,0,Cal,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,1,Mal,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,2,Ollie,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,3,Phil,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,4,Pete,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,5,Bob,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,0,Cal,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,1,Mal,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,2,Ollie,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,3,Phil,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,4,Pete,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
1,5,Bob,60,47,41,52,20,235,1126,1189,1027,958,1128,1259,5,225,71,666,380,820,0,153,3,820,360,90,200,0,140,0,160,20,250,0,100,66,55,74,91,74,66,60,91,82,-10,-16,-11,0,0,-8,-16,0,-19,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
2,0,Baltimore & Ohio,208,84,78,52,20,383,1314,1236,1068,958,1128,1447,5,225,71,666,380,820,0,153,3,820,370,90,200,0,140,0,160,20,250,0,110,60,55,74,91,74,66,60,91,82,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
2,1,Pennsylvania,208,344,78,52,20,383,1314,1586,1068,958,1128,1447,5,225,71,666,380,820,0,153,3,820,370,90,200,0,140,0,160,20,260,0,110,60,55,74,91,74,66,60,100,82,47,0,0,0,0,0,0,0,35,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
2,2,Erie,208,344,78,52,220,383,1314,1586,1068,958,1418,1447,5,225,71,666,280,820,0,153,3,820,370,90,200,0,200,0,160,20,260,0,110,60,55,74,100,74,66,60,100,82,47,0,0,0,29,0,0,0,35,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,19
2,3,Wabash,208,344,178,52,220,383,1314,1586,1258,958,1418,1447,5,225,71,666,280,820,0,153,3,560,370,90,200,0,200,0,160,20,260,100,110,60,55,74,100,74,66,60,100,91,47,0,0,0,29,0,0,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,20
2,4,New York Central,307,344,178,52,220,394,1485,1586,1258,958,1418,1466,5,225,71,666,280,500,0,153,3,560,370,90,200,0,200,110,160,20,260,100,110,60,55,74,100,82,66,60,100,91,47,0,0,0,29,19,0,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,21
2,5,Illinois Central,307,344,178,169,220,394,1485,1586,1258,1147,1418,1466,5,225,71,239,280,500,0,153,3,560,370,90,200,130,200,110,160,20,260,100,110,60,55,82,100,82,66,60,100,91,47,0,0,21,29,19,0,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
2,6,Nickel Plate,307,380,178,169,274,394,1485,1638,1258,1147,1496,1466,5,225,71,239,280,500,90,153,3,560,370,90,200,130,200,110,180,20,260,100,110,60,55,82,100,82,74,60,100,91,47,0,0,21,29,19,26,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
2,7,Boston & Maine,307,380,178,169,274,394,1485,1638,1258,1147,1496,1466,5,315,71,239,280,500,90,153,3,560,370,90,200,130,200,110,180,20,260,100,110,60,55,82,100,82,74,60,100,91,47,0,0,21,29,19,26,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
2,8,New York New Haven & Hartford,307,380,178,169,274,394,1485,1638,1258,1147,1496,1466,5,315,71,239,280,500,90,173,3,560,370,90,200,130,200,110,180,20,260,100,110,60,55,82,100,82,74,60,100,91,47,0,0,21,29,19,26,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
2,9,Chesapeake & Ohio,307,380,178,169,274,634,1485,1638,1258,1147,1496,1756,5,315,71,239,280,500,90,173,3,560,370,90,240,130,200,110,180,20,260,100,110,60,60,82,100,82,74,60,100,91,47,0,29,21,29,19,26,0,35,19,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
3,0,Baltimore & Ohio,475,422,220,169,274,802,1697,1691,1311,1147,1496,1968,5,315,71,239,280,500,90,173,3,560,420,90,240,130,200,110,180,20,260,100,121,60,60,82,100,82,74,60,100,91,53,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
3,1,Pennsylvania,475,712,220,169,274,802,1697,2081,1311,1147,1496,1968,5,315,71,239,280,500,90,173,3,560,420,90,240,130,200,110,180,20,290,100,121,60,60,82,100,82,74,60,110,91,53,0,0,0,0,0,0,0,39,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,22
3,2,Erie,475,712,220,169,564,802,1697,2081,1311,1147,1886,1968,5,315,71,239,5,500,90,173,3,560,420,90,240,130,290,110,180,20,290,100,121,60,60,82,110,82,74,60,110,91,53,0,0,0,39,0,0,0,39,0,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,23
3,3,Wabash,475,712,410,169,564,802,1697,2081,1591,1147,1886,1968,5,315,71,239,5,500,90,173,3,510,420,90,240,130,290,110,180,20,290,190,121,60,60,82,110,82,74,60,110,100,53,0,0,0,39,0,0,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,23
3,4,New York Central,655,712,410,169,564,822,1958,2081,1591,1147,1886,1997,5,315,71,239,5,120,90,173,3,510,420,90,240,130,290,200,180,20,290,190,121,60,60,82,110,91,74,60,110,100,53,0,0,0,39,29,0,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,24
3,5,Illinois Central,655,712,410,385,564,822,1958,2081,1591,1444,1886,1997,5,315,71,193,5,120,90,173,3,510,420,90,240,240,290,200,180,20,290,190,121,60,60,91,110,91,74,60,110,100,53,0,0,33,39,29,0,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,24
3,6,Nickel Plate,655,752,410,385,624,822,1958,2137,1591,1444,1970,1997,5,315,71,193,5,120,190,173,3,510,420,90,240,240,290,200,200,20,290,190,121,60,60,91,110,91,82,60,110,100,53,0,0,33,39,29,28,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,24
3,7,Boston & Maine,655,752,421,385,624,822,1958,2137,1608,1444,1970,1997,5,90,71,193,5,120,190,173,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,53,17,0,33,39,29,28,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,25
3,8,New York New Haven & Hartford,655,752,421,385,624,822,1958,2137,1608,1444,1970,1997,5,90,71,193,5,120,190,193,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,53,17,0,33,39,29,28,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,25
3,9,Chesapeake & Ohio,655,752,421,385,624,1062,1958,2137,1608,1444,1970,2237,5,90,71,193,5,120,190,193,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,53,17,24,33,39,29,28,0,39,28,0,0,0,1,0,0,5,6,0,0,0,9,0,0,0,0,0,0,0,0,25
1,0,Mal,655,752,421,25,624,1062,1958,2137,1608,1444,1970,2237,5,90,71,193,5,120,190,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,25
1,1,Ollie,655,752,11,25,624,1062,1958,2137,1608,1444,1970,2237,5,90,71,193,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,25
1,2,Cal,655,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,193,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,3,Bob,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,4,Pete,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,5,Phil,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,0,Mal,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,1,Ollie,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,2,Cal,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,3,Bob,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,4,Pete,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
1,5,Phil,564,752,11,25,30,1062,1958,2137,1608,1444,1970,2237,5,90,71,284,5,120,600,553,3,510,420,110,240,240,290,200,200,20,290,190,121,66,60,91,110,91,82,60,110,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2,0,Baltimore & Ohio,736,795,54,25,30,1234,2178,2192,1663,1444,1970,2457,5,90,71,284,5,120,600,553,3,510,430,110,240,240,290,200,200,20,290,190,133,66,60,91,110,91,82,60,110,100,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2,1,Pennsylvania,736,1095,54,25,30,1234,2178,2602,1663,1444,1970,2457,5,90,71,284,5,120,600,553,3,510,430,110,240,240,290,200,200,20,300,190,133,66,60,91,110,91,82,60,121,100,55,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2,2,Erie,736,1095,54,25,330,1234,2178,2602,1663,1444,2380,2457,5,90,71,284,5,120,600,553,3,510,430,110,240,240,300,200,200,20,300,190,133,66,60,91,121,91,82,60,121,100,55,0,0,0,41,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2,3,Wabash,736,1095,284,25,330,1234,2178,2602,1993,1444,2380,2457,5,90,71,284,5,120,600,553,3,310,430,110,240,240,300,200,200,20,300,230,133,66,60,91,121,91,82,60,121,110,55,0,0,0,41,0,0,0,41,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
